season,team,1st-half-points-per-game,1st-half-time-of-possession-share-pct,2nd-half-points-per-game,2nd-half-time-of-possession-share-pct,average-scoring-margin,average-team-passer-rating,average-time-of-possession-net-of-ot,completion-pct,defensive-touchdowns-per-game,field-goal-attempts-per-game,field-goals-made-per-game,first-downs-per-game,fourth-down-conversion-pct,fourth-down-conversions-per-game,fumble-recovery-pct,fumbles-lost-per-game,giveaways-per-game,interception-pct,interceptions-per-game,interceptions-thrown-per-game,net-yards-per-punt-attempt,offensive-touchdowns-per-game,opponent-1st-half-points-per-game,opponent-2nd-half-points-per-game,opponent-average-team-passer-rating,opponent-average-time-of-possession-net-of-ot,opponent-completion-pct,opponent-defensive-touchdowns-per-game,opponent-field-goal-attempts-per-game,opponent-field-goals-made-per-game,opponent-first-downs-per-game,opponent-fourth-down-conversion-pct,opponent-fourth-down-conversions-per-game,opponent-net-punt-yards-per-game,opponent-net-yards-per-punt-attempt,opponent-offensive-touchdowns-per-game,opponent-pass-attempts-per-game,opponent-passing-first-down-pct,opponent-passing-first-downs-per-game,opponent-passing-touchdown-pct,opponent-passing-touchdowns-per-game,opponent-passing-yards-per-game,opponent-penalty-first-downs-per-game,opponent-plays-per-game,opponent-points-per-game,opponent-points-per-play,opponent-punt-attempts-per-game,opponent-punts-per-offensive-score,opponent-punts-per-play,opponent-red-zone-scores-per-game,opponent-red-zone-scoring-attempts-per-game,opponent-rushing-attempts-per-game,opponent-rushing-first-down-pct,opponent-rushing-first-downs-per-game,opponent-rushing-play-pct,opponent-rushing-touchdown-pct,opponent-rushing-touchdowns-per-game,opponent-rushing-yards-pct,opponent-rushing-yards-per-game,opponent-third-down-conversion-pct,opponent-third-down-conversions-per-game,opponent-touchdowns-per-game,opponent-two-point-conversion-pct,opponent-yards-per-completion,opponent-yards-per-game,opponent-yards-per-pass-attempt,opponent-yards-per-play,opponent-yards-per-rush-attempt,pass-intercepted-pct,passing-play-pct,passing-touchdowns-per-game,passing-yards-per-game,penalties-per-game,penalty-first-downs-per-game,penalty-yards-per-game,plays-per-game,points-per-play,points-per-play-margin,punt-attempts-per-game,qb-sacked-pct,qb-sacked-per-game,red-zone-scoring-attempts-per-game,red-zone-scoring-pct,rushing-attempts-per-game,rushing-first-downs-per-game,rushing-play-pct,rushing-touchdown-pct,rushing-touchdowns-per-game,rushing-yards-per-game,sack-pct,sacks-per-game,special-teams-touchdowns-per-game,takeaways-per-game,third-down-conversion-pct,third-down-conversions-per-game,touchdowns-per-game,turnover-margin-per-game,two-point-conversion-pct,yards-per-completion,yards-per-pass-attempt,yards-per-play,yards-per-rush-attempt
2003,Minnesota,13.3,55.54%,12.8,54.02%,3.9,99.0,32:52,64.04%,0.3,1.6,1.1,21.0,40.00%,0.5,45.90%,0.8,1.6,5.27%,1.8,0.8,32.1,2.9,10.1,12.0,68.8,27:08,58.57%,0.2,1.6,1.3,19.8,42.86%,0.4,143.1,35.8,2.4,33.2,58.86%,11.6,40.48%,1.1,217.3,2.3,59.7,22.1,0.37,4.0,1.0,0.07,2.3,3.7,24.2,29.75%,5.9,40.52%,52.38%,1.4,35.08%,117.4,38.46%,4.4,2.6,16.67%,11.2,334.8,6.5,5.6,4.9,2.50%,53.36%,2.0,246.9,7.9,1.1,64.3,65.9,0.394,0.025,4.0,7.64%,2.7,3.4,56.36%,30.8,7.8,46.64%,29.41%,0.9,146.4,6.51%,2.3,0.0,2.2,46.58%,6.4,3.2,0.6,100.00%,11.9,8.0,6.0,4.8
2003,NY Giants,7.9,48.97%,6.9,44.69%,-9.0,68.4,28:01,55.84%,0.3,1.7,1.3,18.8,11.76%,0.1,43.94%,1.1,2.4,1.93%,0.6,1.3,32.4,1.4,12.6,11.4,89.5,31:58,59.54%,0.2,2.3,1.8,19.6,45.45%,0.3,158.2,30.9,2.3,32.4,56.69%,11.1,58.14%,1.6,213.0,2.1,66.3,24.2,0.365,5.1,1.2,0.08,1.6,3.1,30.9,32.48%,6.4,46.70%,27.91%,0.8,35.94%,119.5,37.78%,5.3,2.7,100.00%,11.0,332.5,6.6,5.0,3.9,3.25%,63.04%,1.0,211.4,7.9,1.6,67.8,65.4,0.232,-0.133,5.7,6.67%,2.8,2.9,38.30%,24.2,5.6,36.96%,23.08%,0.4,97.4,8.14%,2.9,0.0,1.4,33.49%,4.6,1.6,-1.0,66.67%,9.8,5.9,4.7,4.0
2003,NY Jets,7.4,47.89%,10.1,44.97%,-1.0,85.8,27:42,62.90%,0.0,2.0,1.7,17.1,46.15%,0.4,60.00%,0.4,1.3,2.42%,0.7,0.9,28.7,1.8,12.1,6.4,83.4,32:17,61.76%,0.1,1.7,1.3,19.8,45.45%,0.6,122.4,29.7,1.9,28.4,53.16%,10.5,41.18%,0.9,188.8,0.9,64.5,18.7,0.29,4.1,1.2,0.06,1.5,3.1,33.8,42.41%,8.4,52.42%,50.00%,1.1,43.16%,143.4,40.58%,5.3,2.1,100.00%,10.8,332.2,6.6,5.2,4.2,2.82%,56.30%,1.3,207.3,4.3,0.9,34.4,58.5,0.302,0.013,4.5,5.88%,1.9,2.3,51.35%,25.6,4.9,43.70%,27.59%,0.5,101.9,7.33%,2.3,0.1,1.3,39.81%,5.1,1.8,0.0,20.00%,10.6,7.1,5.3,4.0
2003,New England,10.7,49.29%,10.4,53.14%,6.8,83.0,30:44,59.02%,0.3,2.3,1.7,18.4,52.63%,0.6,45.76%,0.7,1.5,4.92%,1.9,0.8,33.1,1.9,6.8,8.0,56.3,29:15,53.40%,0.1,2.0,1.4,18.3,39.13%,0.5,181.2,34.3,1.4,38.4,60.91%,11.2,48.15%,0.7,204.0,1.4,66.2,14.8,0.223,5.3,1.8,0.08,1.2,2.9,25.2,31.21%,5.7,38.04%,44.44%,0.7,30.45%,89.3,35.50%,5.2,1.5,50.00%,10.0,293.3,5.3,4.4,3.5,2.28%,54.88%,1.4,215.0,6.4,1.5,57.1,65.5,0.33,0.107,5.2,4.95%,1.8,3.2,41.38%,29.6,5.7,45.12%,23.81%,0.6,100.8,6.37%,2.6,0.1,2.6,37.21%,5.3,2.3,1.1,--,10.7,6.6,4.8,3.4
2003,New Orleans,10.3,51.64%,10.8,49.40%,0.9,88.7,30:20,58.69%,0.1,1.9,1.4,18.9,26.32%,0.3,41.94%,1.3,1.8,2.89%,0.9,0.5,35.9,2.3,12.8,7.4,76.3,29:39,54.43%,0.1,1.9,1.6,18.6,56.25%,0.6,166.3,35.0,2.0,30.3,55.37%,10.3,55.56%,1.3,187.1,1.5,62.3,20.4,0.327,4.8,1.2,0.08,1.6,3.3,30.0,36.58%,6.8,48.14%,33.33%,0.8,42.82%,140.1,37.98%,4.9,2.3,0.00%,11.3,327.1,6.2,5.2,4.7,1.50%,56.13%,1.6,214.4,6.4,1.6,54.9,63.7,0.334,0.007,4.5,6.47%,2.3,2.5,55.00%,27.9,6.3,43.87%,28.21%,0.7,125.5,6.19%,2.0,0.1,1.7,46.29%,6.6,2.4,-0.1,50.00%,10.9,6.8,5.3,4.5
2003,Philadelphia,10.8,47.35%,11.1,47.56%,4.4,77.2,28:21,56.79%,0.1,1.8,1.5,18.8,54.55%,0.3,49.02%,0.7,1.5,2.33%,0.8,0.8,34.9,2.3,8.6,8.9,79.6,31:38,60.07%,0.1,1.7,1.3,18.7,36.36%,0.4,173.9,33.7,1.9,33.4,54.46%,10.2,55.56%,1.1,194.6,1.1,65.4,17.7,0.27,5.2,1.6,0.08,1.2,2.6,29.8,39.58%,7.4,45.54%,38.89%,0.8,41.08%,135.7,36.36%,5.1,2.0,25.00%,9.7,330.3,5.8,5.1,4.6,2.68%,56.88%,1.1,187.4,5.7,2.4,48.7,60.2,0.367,0.096,5.0,9.09%,3.1,3.2,58.62%,25.9,6.6,43.12%,51.11%,1.3,128.2,6.24%,2.2,0.1,1.5,34.09%,4.2,2.5,0.0,0.00%,10.6,6.6,5.2,4.9
2003,Pittsburgh,9.0,52.33%,9.8,50.05%,-1.7,76.4,30:44,57.52%,0.1,2.0,1.4,17.2,50.00%,0.7,48.98%,0.7,1.8,2.89%,0.9,1.1,34.0,1.8,9.9,10.3,82.4,29:15,60.74%,0.2,1.5,1.3,16.9,43.75%,0.4,170.8,30.0,2.1,30.3,57.41%,9.7,52.63%,1.3,190.5,1.6,60.5,20.4,0.338,5.7,1.5,0.09,1.3,2.4,28.1,32.96%,5.6,46.49%,36.84%,0.9,36.27%,108.4,33.97%,4.4,2.4,33.33%,10.4,298.9,6.3,4.9,3.9,3.20%,56.37%,1.2,205.9,6.9,1.5,62.8,63.8,0.294,-0.044,5.3,7.48%,2.7,2.4,50.00%,27.8,4.8,43.63%,30.30%,0.6,93.6,6.56%,2.1,0.1,1.6,36.12%,5.1,2.1,-0.2,100.00%,10.8,6.7,4.7,3.4
2003,San Francisco,13.6,51.16%,10.2,51.81%,2.9,84.0,31:06,58.51%,0.1,2.3,1.6,19.6,27.78%,0.3,59.57%,0.6,1.6,4.47%,1.4,0.9,33.5,2.6,11.2,9.5,78.6,28:53,60.31%,0.1,1.6,1.1,18.3,58.33%,0.4,164.9,34.7,2.4,32.1,56.51%,10.3,60.98%,1.6,202.4,1.8,61.0,21.1,0.345,4.8,1.3,0.08,1.6,2.8,26.3,33.90%,6.2,43.03%,31.71%,0.8,34.39%,106.1,40.67%,5.3,2.6,0.00%,10.4,308.4,6.3,5.1,4.0,2.94%,52.07%,1.6,212.8,6.5,1.4,50.4,64.8,0.37,0.025,4.3,5.37%,1.8,3.9,46.77%,31.1,7.4,47.93%,36.36%,1.0,142.8,7.55%,2.6,0.1,2.3,40.00%,5.4,2.8,0.8,50.00%,11.4,7.0,5.5,4.6
2003,Seattle,15.4,47.07%,10.0,47.86%,4.2,86.6,28:32,60.42%,0.2,1.9,1.4,21.2,37.50%,0.2,46.94%,0.8,1.8,2.61%,0.9,1.0,36.6,2.8,9.9,10.8,82.8,31:27,60.46%,0.1,2.0,1.6,19.2,45.00%,0.5,160.2,33.6,2.1,36.0,60.43%,11.6,62.50%,1.5,223.9,1.6,67.0,21.2,0.316,4.8,1.2,0.07,1.5,3.2,28.5,30.98%,5.9,42.58%,27.50%,0.6,32.47%,107.6,41.53%,6.1,2.4,100.00%,10.3,331.5,6.2,4.9,3.8,3.00%,56.31%,1.6,230.1,5.5,1.7,46.6,63.8,0.397,0.081,4.4,7.36%,2.6,3.2,61.82%,27.9,7.4,43.69%,39.22%,1.2,121.1,6.42%,2.5,0.1,1.6,46.15%,6.0,3.0,-0.1,--,11.4,7.4,5.5,4.3
2003,Tampa Bay,8.7,50.12%,10.1,55.08%,2.3,81.5,31:42,62.33%,0.3,1.6,1.0,19.2,53.33%,0.5,51.92%,0.6,1.9,4.21%,1.3,1.4,35.9,2.0,8.3,7.8,69.7,28:17,57.68%,0.3,2.1,1.6,15.6,38.89%,0.4,194.8,38.0,1.4,29.7,56.22%,8.8,59.26%,1.0,169.4,1.3,60.1,16.5,0.274,5.1,1.6,0.09,0.9,2.5,28.2,35.74%,5.6,46.88%,22.22%,0.4,39.32%,109.8,31.78%,4.3,1.7,--,9.9,279.1,5.7,4.6,3.9,3.72%,59.36%,1.7,237.8,7.3,1.9,69.0,64.8,0.291,0.016,5.2,3.74%,1.4,2.5,55.00%,26.3,5.4,40.64%,13.89%,0.3,103.0,7.05%,2.3,0.0,2.1,35.45%,4.9,2.3,0.1,50.00%,10.3,6.7,5.3,3.9
2003,Tennessee,13.2,55.00%,12.9,54.81%,6.2,97.6,32:56,62.98%,0.3,2.2,1.9,19.0,40.00%,0.3,53.33%,0.7,1.4,3.84%,1.3,0.7,38.0,2.5,8.4,11.5,75.8,27:03,59.68%,0.3,1.8,1.6,16.9,61.90%,0.7,178.6,35.7,1.8,34.7,61.64%,10.4,56.41%,1.2,222.7,1.7,58.2,19.9,0.342,5.0,1.3,0.09,1.1,2.3,21.3,28.52%,4.8,36.55%,28.21%,0.6,26.51%,80.3,28.77%,3.4,2.2,0.00%,10.7,303.1,6.4,5.2,3.8,2.36%,51.28%,1.8,236.9,7.0,0.9,55.4,62.8,0.415,0.073,4.5,5.00%,1.6,3.7,53.03%,30.6,5.4,48.72%,25.00%,0.7,104.0,6.02%,2.2,0.1,2.1,41.42%,5.5,2.9,0.7,75.00%,12.3,8.0,5.4,3.4
2003,Washington,9.6,49.45%,8.4,46.38%,-5.3,73.4,28:52,53.79%,0.0,2.1,1.6,17.0,57.14%,0.5,47.83%,0.8,1.8,3.52%,1.1,1.0,34.3,1.8,11.5,11.6,81.4,31:07,59.01%,0.1,1.9,1.2,20.3,72.73%,0.5,162.0,36.5,2.7,30.2,54.15%,11.0,51.11%,1.4,199.7,1.7,63.4,23.3,0.367,4.4,1.1,0.07,2.1,3.4,31.5,37.54%,7.6,49.70%,44.44%,1.3,40.90%,138.2,40.19%,5.3,2.8,--,11.2,337.9,6.6,5.3,4.4,3.03%,57.62%,1.3,188.1,7.8,1.3,64.9,61.9,0.29,-0.077,5.3,7.53%,2.7,2.8,54.55%,26.3,5.9,42.38%,26.67%,0.5,102.9,5.29%,1.7,0.1,1.9,33.95%,4.6,1.9,0.1,66.67%,10.6,6.2,4.7,3.9
2004,Arizona,7.4,51.81%,10.4,51.17%,-2.4,68.5,31:07,56.10%,0.1,1.8,1.4,17.5,41.67%,0.3,56.92%,0.7,1.8,2.96%,0.9,1.1,36.4,1.8,10.3,9.5,73.2,28:52,53.56%,0.1,1.6,1.6,17.6,57.14%,0.5,217.2,35.8,1.9,31.6,54.26%,9.6,51.43%,1.1,190.1,1.8,62.1,20.1,0.324,6.1,1.6,0.1,1.4,3.2,28.2,35.82%,6.3,45.37%,34.29%,0.8,40.81%,131.1,31.58%,4.1,2.2,80.00%,11.2,321.2,6.0,5.2,4.6,3.38%,54.63%,0.9,180.1,7.8,2.6,59.3,65.4,0.271,-0.053,6.2,6.82%,2.4,2.3,48.65%,29.7,5.4,45.37%,48.39%,0.9,104.3,6.81%,2.3,0.0,1.9,34.85%,5.3,1.9,0.1,33.33%,9.6,6.0,4.3,3.5
2004,Atlanta,12.6,49.77%,9.3,48.18%,0.9,72.7,29:22,55.28%,0.3,1.4,1.1,17.6,60.87%,0.8,49.09%,0.8,1.8,3.45%,1.1,0.9,36.2,2.3,10.7,10.4,85.1,30:37,63.73%,0.1,1.2,1.1,19.4,58.82%,0.6,167.5,34.7,2.4,32.2,58.86%,11.4,50.00%,1.3,219.9,1.3,62.1,21.2,0.341,4.8,1.3,0.08,1.9,3.1,26.9,34.29%,6.7,43.38%,45.65%,1.2,32.60%,106.3,38.22%,4.8,2.6,50.00%,10.7,326.2,6.8,5.3,3.9,3.90%,45.33%,0.9,143.8,6.6,1.9,53.3,60.1,0.367,0.026,4.6,11.02%,3.0,3.2,55.17%,32.8,8.6,54.67%,50.00%,1.3,172.1,8.53%,3.0,0.1,1.9,36.61%,4.6,2.7,0.1,0.00%,10.7,6.7,5.3,5.2
2004,Baltimore,9.5,52.50%,10.1,46.20%,3.1,70.7,29:33,55.48%,0.4,2.0,1.8,16.3,26.67%,0.3,54.00%,0.8,1.4,4.20%,1.3,0.7,33.6,1.5,6.6,10.2,68.1,30:26,55.20%,0.1,1.9,1.6,17.0,25.00%,0.1,194.4,33.1,1.4,31.3,58.09%,9.9,51.85%,0.9,195.1,1.6,63.0,16.8,0.266,5.9,1.8,0.09,1.1,2.8,29.3,32.35%,5.5,46.53%,33.33%,0.6,35.00%,105.1,34.10%,4.6,1.7,33.33%,11.3,300.2,6.2,4.8,3.6,2.37%,50.45%,0.8,144.5,5.9,1.4,55.9,61.9,0.32,0.054,6.1,7.00%,2.2,2.5,50.00%,30.7,6.4,49.55%,33.33%,0.7,128.9,7.24%,2.4,0.1,2.1,35.06%,5.1,2.1,0.7,50.00%,9.0,5.5,4.4,4.2
2004,Buffalo,11.9,46.07%,12.8,55.08%,6.9,76.8,30:20,56.96%,0.3,1.8,1.5,16.9,47.62%,0.6,51.79%,0.8,1.8,4.94%,1.5,1.1,36.5,2.3,11.1,6.6,65.2,29:39,53.70%,0.2,2.0,1.7,16.1,73.33%,0.7,162.9,33.0,1.6,30.4,58.14%,9.4,68.97%,1.3,163.4,1.8,61.1,17.8,0.29,4.9,1.4,0.08,1.3,2.9,27.9,30.62%,4.9,45.60%,20.69%,0.4,38.02%,100.3,35.98%,4.8,1.8,50.00%,10.0,263.7,5.4,4.3,3.6,3.70%,50.87%,1.3,175.1,7.1,1.3,62.0,61.3,0.403,0.112,4.9,7.82%,2.4,3.8,45.90%,30.1,6.4,49.13%,32.61%,0.9,118.1,8.65%,2.9,0.4,2.4,35.51%,4.8,2.9,0.6,0.00%,10.7,6.6,4.8,3.9
2004,Carolina,10.5,49.48%,11.7,50.27%,1.0,87.0,29:56,58.02%,0.2,1.6,1.3,19.3,37.50%,0.2,46.15%,0.7,1.6,5.07%,1.6,0.9,36.9,2.4,9.9,11.1,71.9,30:03,59.06%,0.2,1.8,1.3,19.2,50.00%,0.4,151.6,37.9,2.3,32.1,57.65%,11.1,45.00%,1.1,217.5,2.0,63.8,21.2,0.332,4.0,1.1,0.06,1.7,3.1,29.6,31.92%,6.1,46.43%,47.50%,1.2,35.36%,119.0,46.05%,6.2,2.5,0.00%,11.5,336.5,6.8,5.3,4.0,2.80%,57.42%,1.8,227.7,7.7,1.9,63.8,61.9,0.358,0.026,4.9,5.80%,2.1,3.3,59.62%,26.4,5.3,42.58%,23.81%,0.6,98.9,6.22%,2.1,0.0,2.4,40.29%,5.2,2.6,0.8,100.00%,11.7,7.3,5.3,3.7
2004,Chicago,7.1,46.73%,7.2,47.70%,-6.3,61.7,28:15,52.87%,0.4,1.5,0.9,14.4,31.58%,0.4,45.45%,1.3,2.3,3.31%,1.1,1.0,38.3,1.2,12.2,8.5,78.2,31:44,55.84%,0.2,2.3,1.6,18.9,26.67%,0.3,183.9,32.0,2.0,32.1,54.64%,10.3,63.89%,1.4,209.0,1.8,65.3,20.7,0.317,5.8,1.5,0.09,1.4,3.4,31.2,36.09%,6.8,47.75%,25.00%,0.6,37.96%,127.9,30.45%,4.2,2.3,0.00%,11.7,336.9,6.5,5.2,4.1,3.40%,55.53%,0.6,137.0,7.8,1.6,59.8,60.4,0.239,-0.078,6.9,12.29%,4.1,2.4,42.11%,26.9,5.3,44.47%,38.46%,0.6,101.5,5.86%,2.0,0.1,1.8,25.11%,3.5,1.6,-0.5,25.00%,8.8,5.6,3.9,3.8
2004,Cincinnati,11.1,50.11%,12.3,47.72%,0.1,77.0,29:20,60.45%,0.3,1.9,1.7,17.9,50.00%,0.4,40.35%,0.6,2.0,3.85%,1.3,1.4,35.5,2.3,12.0,11.3,79.5,30:39,60.19%,0.4,1.9,1.8,18.9,33.33%,0.3,176.3,35.7,2.1,32.5,52.15%,9.9,56.10%,1.4,206.4,1.4,64.4,23.3,0.361,4.9,1.1,0.08,1.6,3.3,29.6,40.59%,7.7,45.97%,26.83%,0.7,38.43%,128.9,36.70%,5.0,2.6,0.00%,10.6,335.3,6.4,5.2,4.4,4.10%,56.47%,1.4,206.3,6.4,1.3,50.6,62.8,0.373,0.012,5.3,5.47%,1.9,3.4,50.91%,27.3,5.8,43.53%,33.33%,0.9,114.9,6.64%,2.3,0.0,2.3,40.18%,5.5,2.6,0.3,0.00%,10.2,6.6,5.1,4.2
2004,Cleveland,8.1,46.81%,9.2,46.67%,-7.1,74.9,28:08,57.18%,0.1,1.8,1.5,15.3,43.75%,0.4,50.00%,1.2,2.5,3.26%,0.9,1.3,35.4,1.7,13.4,10.8,79.0,31:51,60.22%,0.3,1.8,1.5,19.2,43.75%,0.4,180.3,33.9,2.4,28.8,46.91%,9.0,37.78%,1.1,181.3,1.4,64.0,24.4,0.381,5.3,1.2,0.08,1.9,3.3,33.3,45.93%,8.8,51.95%,48.89%,1.4,44.37%,144.6,36.11%,4.9,2.8,100.00%,10.5,325.9,6.3,5.1,4.3,4.78%,52.33%,1.3,175.4,7.2,1.6,53.4,57.6,0.3,-0.081,5.3,8.92%,2.7,2.6,46.34%,27.4,5.9,47.67%,20.69%,0.4,103.6,6.50%,2.0,0.1,1.8,29.06%,3.7,1.8,-0.8,100.00%,11.2,7.0,4.8,3.8
2004,Dallas,9.1,53.02%,9.3,49.05%,-7.0,74.5,30:37,59.34%,0.0,1.6,1.3,18.5,52.94%,0.6,45.65%,0.9,2.3,2.58%,0.8,1.4,35.1,2.1,10.4,14.9,94.0,29:22,61.63%,0.3,1.4,1.3,18.6,28.57%,0.1,174.4,35.8,2.8,31.4,60.61%,11.3,63.27%,1.9,220.1,1.8,60.1,25.3,0.421,4.9,1.1,0.08,2.0,2.6,26.6,29.63%,5.5,44.22%,28.57%,0.9,33.38%,110.3,39.06%,4.7,3.1,66.67%,11.4,330.3,7.0,5.5,4.2,4.43%,55.38%,1.2,214.0,6.6,1.5,54.2,62.8,0.292,-0.13,4.8,6.65%,2.3,2.5,52.50%,28.0,6.3,44.62%,42.42%,0.9,110.8,6.16%,2.1,0.0,1.4,36.45%,4.9,2.1,-0.9,50.00%,11.1,7.0,5.2,4.0
2004,Denver,14.3,51.09%,9.5,57.28%,3.1,85.5,32:30,58.81%,0.1,2.1,1.8,21.7,56.25%,0.5,47.92%,0.5,1.8,2.51%,0.8,1.2,34.3,2.5,13.2,7.6,82.9,27:29,57.83%,0.1,1.5,1.2,15.4,35.71%,0.3,218.0,38.2,2.4,30.4,56.49%,8.7,50.00%,1.2,200.0,1.4,57.4,20.8,0.362,5.7,1.5,0.1,1.5,2.8,24.7,34.35%,5.3,43.03%,45.24%,1.1,31.84%,93.4,32.88%,4.2,2.5,0.00%,11.4,293.4,6.6,5.1,3.8,3.78%,51.02%,1.7,249.8,5.8,2.4,53.2,66.4,0.359,-0.003,4.4,3.47%,1.2,3.3,46.43%,32.5,7.7,48.98%,31.11%,0.8,142.6,7.01%,2.3,0.0,1.2,36.99%,4.8,2.6,-0.5,--,13.0,7.9,5.9,4.4
2004,Detroit,9.8,50.81%,8.7,42.76%,-3.4,76.7,28:13,56.44%,0.1,1.8,1.5,16.4,37.50%,0.4,45.45%,0.4,1.3,2.62%,0.9,0.8,34.2,1.6,10.4,11.1,89.4,31:46,61.31%,0.2,1.3,1.1,20.0,36.84%,0.4,193.8,36.9,2.4,33.4,52.19%,10.4,67.44%,1.8,219.6,2.2,66.9,21.9,0.327,5.3,1.4,0.08,1.5,2.8,31.1,36.88%,7.4,46.50%,23.26%,0.6,34.94%,117.9,42.42%,6.1,2.7,25.00%,10.7,337.6,6.6,5.0,3.8,2.57%,57.01%,1.2,182.3,7.6,1.8,62.5,59.3,0.312,-0.015,5.8,6.65%,2.3,2.7,44.19%,25.5,5.8,42.99%,21.88%,0.4,111.1,6.63%,2.4,0.3,1.5,31.43%,4.1,2.0,0.3,33.33%,10.2,6.2,4.9,4.4
2004,Green Bay,12.5,50.13%,13.4,51.39%,1.8,91.1,30:27,63.92%,0.3,1.8,1.5,22.2,57.14%,0.5,51.11%,0.6,1.9,1.46%,0.5,1.4,33.6,2.8,14.9,9.3,101.5,29:32,60.88%,0.1,1.6,1.1,19.1,54.55%,0.4,172.6,34.5,2.9,32.2,58.46%,11.2,72.55%,2.2,230.8,2.1,60.4,24.2,0.401,5.0,1.2,0.08,1.7,2.8,25.6,30.46%,5.8,42.40%,23.53%,0.7,33.77%,117.7,35.24%,4.4,3.0,--,11.8,348.5,7.2,5.8,4.6,3.64%,57.96%,2.2,272.9,7.3,1.8,59.1,65.8,0.394,-0.006,4.1,2.47%,0.9,3.2,58.18%,27.6,6.2,42.04%,19.23%,0.6,118.4,7.45%,2.6,0.0,0.9,46.54%,5.9,3.1,-1.1,100.00%,11.5,7.5,6.0,4.3
2004,Houston,8.4,50.36%,10.9,49.56%,-1.9,83.1,30:02,60.81%,0.3,1.5,1.1,18.8,61.90%,0.8,44.19%,0.7,1.6,4.15%,1.4,0.9,35.7,2.0,10.4,10.4,88.7,29:57,64.91%,0.1,1.8,1.4,19.0,16.67%,0.1,156.2,36.2,2.3,33.1,63.82%,12.1,82.05%,2.0,225.8,1.3,60.7,21.2,0.349,4.3,1.1,0.07,1.5,2.6,26.1,29.28%,5.6,42.95%,10.26%,0.3,33.78%,115.2,43.41%,5.6,2.4,0.00%,10.5,341.0,6.8,5.6,4.4,2.97%,52.15%,1.0,203.1,6.7,1.4,58.0,62.6,0.309,-0.04,4.6,9.58%,3.1,2.7,58.14%,29.9,6.4,47.85%,43.24%,1.0,117.4,4.33%,1.5,0.0,1.9,38.21%,5.1,2.3,0.3,33.33%,11.3,7.5,5.1,3.9
2004,Indianapolis,17.5,48.58%,14.2,45.93%,9.9,118.3,28:16,67.72%,0.2,1.5,1.2,23.6,57.14%,0.2,50.88%,0.5,1.2,3.24%,1.1,0.7,36.8,3.8,10.5,11.4,90.4,31:43,65.70%,0.0,1.9,1.6,20.6,36.67%,0.6,125.8,37.1,2.4,34.3,62.70%,12.9,65.91%,1.6,236.9,1.1,64.9,21.9,0.338,3.4,0.8,0.05,1.4,2.9,27.8,31.89%,6.6,42.77%,31.82%,0.8,35.28%,129.2,41.80%,5.7,2.4,100.00%,10.5,366.1,6.9,5.6,4.7,2.00%,56.97%,3.1,294.8,6.3,2.8,48.3,60.2,0.53,0.192,3.4,2.59%,0.9,4.0,63.89%,25.9,5.6,43.03%,17.81%,0.7,109.7,7.62%,2.8,0.1,2.1,44.62%,4.6,4.1,0.9,100.00%,13.0,9.0,6.7,4.2
2004,Jacksonville,6.9,50.42%,9.1,51.14%,-1.2,80.7,30:18,59.45%,0.0,1.9,1.5,17.4,55.56%,0.6,45.28%,0.7,1.4,3.22%,1.0,0.7,35.3,1.6,9.2,8.3,82.2,29:41,61.77%,0.3,1.8,1.3,18.1,50.00%,0.3,162.5,35.1,1.6,31.1,62.41%,11.3,58.06%,1.1,210.3,1.6,60.8,17.5,0.288,4.6,1.4,0.08,1.1,2.9,27.4,28.62%,5.2,45.06%,22.58%,0.4,34.46%,110.6,40.58%,5.3,1.9,66.67%,11.0,320.9,6.8,5.3,4.0,2.14%,55.00%,1.1,197.4,6.8,1.9,58.8,61.9,0.263,-0.025,5.3,5.87%,2.0,2.8,42.22%,27.9,5.5,45.01%,34.62%,0.6,115.6,6.93%,2.3,0.0,1.8,36.87%,5.0,1.6,0.4,100.00%,10.4,6.5,5.1,4.1
2004,Kansas City,15.6,52.33%,14.6,55.13%,3.0,94.9,32:14,65.95%,0.1,1.4,1.1,24.9,28.57%,0.3,40.48%,0.6,1.7,2.49%,0.8,1.1,31.5,3.6,14.6,12.6,97.5,27:45,59.77%,0.1,1.7,1.3,20.4,31.25%,0.3,143.2,35.8,3.1,32.6,58.10%,11.9,60.38%,2.0,262.6,2.5,60.0,27.2,0.453,4.0,0.9,0.07,2.1,3.4,24.8,29.66%,6.1,41.35%,33.96%,1.1,30.53%,115.4,38.38%,4.4,3.3,100.00%,13.5,377.9,8.0,6.3,4.6,3.03%,54.45%,1.7,275.3,7.3,2.0,60.1,68.1,0.444,-0.01,3.4,5.40%,2.0,3.7,67.80%,31.0,8.6,45.55%,50.00%,1.9,143.1,7.28%,2.6,0.1,1.3,47.15%,5.7,3.9,-0.4,50.00%,11.9,8.3,6.1,4.6
